id,screen_name,utc_offset,description,location,created_at,text,retweet_count,favorite_count
925040148982636544,kirty_sethia,None,Intentionally Happy... All Anandā,India ,Mon Oct 30 16:42:12 +0000 2017,"If Taj Mahal made in today's time, #Fun #Sarcastic #Hillarious  , Live #theatre #IITKharagpur https://t.co/5Che35eSIl",0,1
925031427632087040,SushmithaPriya2,None,"'Boute-en-traine', 'Nunca rendirse'
!!!Do what is right not what is easy😊😉","Mysore, India",Mon Oct 30 16:07:33 +0000 2017,#expressions #happy #excited #sad #angry #frustrated #sarcastic #sobbing #laugh #cry #pity #feelings #etc https://t.co/1AauLmquxo,0,0
925021806641082370,boomCHANDLER,-25200,"Static and mundane, experienced in the same different way.",LA to the OC,Mon Oct 30 15:29:19 +0000 2017,@BytesHS @PlayHearthstone Beta Seasons don't count. Welcome to the 120 Week long Season One. #Sarcastic… https://t.co/cADos9GMA7,0,1
925021200085958656,GeordieBarbie,0,Nicki Minaj | Sia Furler ❤️,Newcastle UK,Mon Oct 30 15:26:54 +0000 2017,But I’m not hating it ✌🏼😹 #CrazyCatLady #ILoveWine #Sarcastic https://t.co/axwQZqJocF,0,2
925014446208094208,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Mon Oct 30 15:00:04 +0000 2017,No fucks https://t.co/dVQ3qgUA27 via #Sarcastic #Tshirt #Funny #FunnyTshirt,0,0
925012940519911424,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Mon Oct 30 14:54:05 +0000 2017,Are you today’s date?Cause you’re a 30/10 https://t.co/ZABs8laGsg #sarcasm #humor #sarcastic #funny #adult #nsfw https://t.co/IJvR7pEJ36,0,0
924995862530547712,alwaysamisfit11,None,Broadway and Hollywood Here I Come 💕💕 💕💕Love Being Goofy and Fun SC: mpadilla1996 📷📱📖📚✏🎵🍵📝🎬🏆🏊🏄🍕🍔🍟🍝🎡🚗🎭,"Puerto Rico, USA",Mon Oct 30 13:46:13 +0000 2017,"Can you see the ""Fuck You"" in my smile?!
#FuckYou #Sarcastic",0,0
924968893944233988,TheMakingSmile,-25200,"Our Aim - Making Smile 😇
A page full of funny and sarcastic memes..😉
Khoon ka to pta ni but humour to rag rag me h BC..😂
Follow for amazing stuffs 😉",Earth,Mon Oct 30 11:59:04 +0000 2017,"Savage Me 😂😂😂
#MakingSmile #sarcasm #sarcastic #funny #MEMES https://t.co/QPV8zKAQvt",0,4
924956619749732352,c_Shreyas29,19800,"Co-Founder/BDM @getsetojo
ojo Enterprises developed by youth of India to save our Nature because when we will protect our Nature then Nature will protect us.","Indore, India",Mon Oct 30 11:10:17 +0000 2017,@getsetojo #memes #sarcastic #meme #people #troll #trendy #trending #throwback #likeforlike #follows #bakchodi #jokes #belikebro #fun #funny,0,1
924951119343865856,JanRomes,None,"Romance and women's fiction with sharp, witty characters who give as good as they get!",Ohio,Mon Oct 30 10:48:26 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants series #Auth…,514,0
924923081772105728,DubaiNameShame,14400,"News, Views & Updates on life in the UAE & beyond. Blogger, Speaker, Panelist, Country Director. Ex-Police Officer","Dubai, United Arab Emirates",Mon Oct 30 08:57:01 +0000 2017,"Kevin Spacey apologises after claims he tried to 'seduce' 14-year-old  - https://t.co/mH3t5ikAXs - Hang on, Kevin i… https://t.co/unCDQDNFtl",0,0
924882303733649408,MehreenKhurram1,-14400,"Life doesn't remain the same all the time.
http://t.co/SRFrGpWmlS","Auckland, New Zealand",Mon Oct 30 06:14:59 +0000 2017,@atiqkurd @ExpressNewsPK @Faiz_Baluch @Advjalila @mmatalpur @geonews_urdu @sakhtarmengal @Senator_Baloch… https://t.co/DJtqgsd36H,0,0
924867400968925184,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Mon Oct 30 05:15:46 +0000 2017,What is your superpower?https://t.co/qXQyvARjFK via #Sarcastic #Sarcasm #Funny #Tshirt,0,0
924856478711783424,bittersweetco1,None,"Not your mother's greeting card:

A dumb stationery company started by lame Brooklyn Hipster Loser Artist.","Brooklyn, New York",Mon Oct 30 04:32:22 +0000 2017,"Print Mania!
.
.
.
#greetingcards #holiday #funny #sarcastic #hanukkah #printing #wip #process… https://t.co/IdIsOs8dl6",0,0
924822934153175040,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Mon Oct 30 02:19:04 +0000 2017,It really messes me up that you can accidentally make a baby but you… https://t.co/MK9j8RFZTO #sarcasm #humor… https://t.co/ZjaPmu35Vj,0,0
924792014327156736,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Mon Oct 30 00:16:12 +0000 2017,meh doodle https://t.co/mQWBEFmIW8 via redbubble #doodle #Meh #Sarcasm #Sarcastic #Tshirt #WTF,0,0
924787510236139520,dook_domini,0,"""Punk"" Programmer/Technician/Business Owner.  Pro de-centralization. Pro #Brexit #GoGlobal Part Time Shit Lord - apparently.",U.K. (sometimes N.Z.) currently U.S. Work.,Sun Oct 29 23:58:18 +0000 2017,"@Arch_Revival_ once the privileged buildings eitherside get with the narrative, it will serve it's purpose.… https://t.co/bFsze08AtS",0,1
924784087080099840,abfietser,-25200,"I'm an avid cyclist and business professional, who'd rather have his wheels on the road than on the chair at his desk.","Manhattan, NY",Sun Oct 29 23:44:42 +0000 2017,"@philipneumann @NYCMayorsOffice Philip, he's new at this.  He's young and inexperienced. #sarcastic #analgogy",0,2
924774686382321665,Joeydonofriosr,None,"1964&65 in Korea guarding de-militarized zone. Sgt. E-5 1st cavalry div. scouts GED in army, 1 yr. national guard. 7 yrs. reserve@",Opinionist,Sun Oct 29 23:07:21 +0000 2017,@Angelia_Phillip @JIMMIEP78 @hwaynewaters @bellaluz88 @paul_savy @4yourvets @washington_bear @WayneLaster @1BadCat2… https://t.co/kgu4WGK2aA,0,2
924766627597393920,elsaochoa59,-25200,,,Sun Oct 29 22:35:20 +0000 2017,"Today's public service announcement...
.
 #sarcasm #comedy #funny #sarcastic #jokes #viral #lmao… https://t.co/da3ImabUHX",0,0
924757122771849217,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sun Oct 29 21:57:33 +0000 2017,Photo https://t.co/KUsb5ceFFH #sarcasm #humor #sarcastic #funny #adult #nsfw https://t.co/6QQJWzXi07,0,1
924741169719926784,Shawn4K,39600,"Always parochial (Go Dee’s, Daniel, Aussies). Mostly cynical (F1 politics, AFL draft). Occasionally funny (ok – rarely...it happened once).",Melbourne Australia.,Sun Oct 29 20:54:10 +0000 2017,"Max, Botas &amp; Kimi. This will be an 'amazing' podium interview. #sarcastic",0,1
924724026202836994,ArtistShoo,-14400,"#Artist Shoo, Simon Von Bargen, #Art, #Creativity, and #Painting my #truth https://t.co/mJcYrGIpyw",USA,Sun Oct 29 19:46:03 +0000 2017,@Undiagnosed_ @CptnInappropri8 I Loved the #sarcastic humor! #OpenYourMind Be #true to you and stay #happy #respect ~ #artist Shoo,0,0
924713699755077634,TammyMatheney,-14400,#ColtStrong #ColtsNation #PacersNation #CancerSurvivor,GLOBAL,Sun Oct 29 19:05:01 +0000 2017,It's the O line fault! #Sarcastic https://t.co/SADxEtEc9g,0,0
924710538688557057,deji_online,3600,Loves solving problems and helping people,Earth,Sun Oct 29 18:52:27 +0000 2017,How comforting #sarcastic https://t.co/p9oibbVSw0,0,0
924702093625188353,starjihoonie,7200,Pd101 Stan✨| Wannable | Light ❤ Highlight🌹 | MxM | 정세운| JBJ | Rainz | Nu'est | Yuehua boys,,Sun Oct 29 18:18:53 +0000 2017,Nice spoiler from Mix Nine :') #sarcastic,0,0
924670275425394688,KeilCkiah,None,💫😇Faith So That You Can Believe💫📷 is mahLyf💫MsLeaSalonga😍💫,"Quezon City, Philippines ",Sun Oct 29 16:12:27 +0000 2017,"lol,you didn't understand the question, how dare you? :D :D ok,i'll explain:you know… — ur zoo brainy 😆 #sarcastic https://t.co/EhEp9GAYeq",0,0
924660887163691008,winga,3600,"Ibicenca, recolectora de  y youtuber en @LaSDEM_
Nunca te olvides de sonreír, porque el día que no sonrías será un día perdido. Charles Chaplin",Badalona,Sun Oct 29 15:35:09 +0000 2017,"RT @LaSDEM_: ""No queremos links a #wikipedia porque esta hecha por hombres"" dixit by @carmenrferro #sarcastic #joke #broma",1,0
924652259341893632,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sun Oct 29 15:00:52 +0000 2017,No fucks https://t.co/dVQ3qgUA27 via #Sarcastic #Tshirt #Funny #FunnyTshirt,0,0
924642991930793984,heypranjal,None,I'm just Teenage dirtbag!,"Gorakhpur, India",Sun Oct 29 14:24:02 +0000 2017,"*me running away from maths like*
#sarcasm #sarcastic https://t.co/pvqOd6nTvx",0,1
924632930105769986,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sun Oct 29 13:44:04 +0000 2017,Are you today’s date?Cause you’re a 29/10 https://t.co/SfoRbptOLR #sarcasm #humor #sarcastic #funny #adult #nsfw https://t.co/AR8TfDsoKU,0,0
924620608066818048,amazopia,-18000,"Opinionated, sometimes snarky, coverage of Amazon","Tulsa, OK",Sun Oct 29 12:55:06 +0000 2017,"Sometimes, I roll my eyes out loud. https://t.co/VWdTplKnvx #sarcasm #sarcastic",0,0
924608068092157953,LaSDEM_,None,Vlog de críticas de cine lésbico creado por @carmenrferro y @winga porque el cine es parte de nuestra vida. 🎦 Nuevo vídeo cada domingo.,"Barcelona, España",Sun Oct 29 12:05:16 +0000 2017,"""No queremos links a #wikipedia porque esta hecha por hombres"" dixit by @carmenrferro #sarcastic #joke #broma",1,1
924606815777763328,JadeJensen29,None,Patriot! Snowflake! RESIST!,"Orlando, FL",Sun Oct 29 12:00:17 +0000 2017,"RT @stoofdogg: @realDonaldTrump Thank goodness, what would America do without you?! #Sarcastic #WhatAJoke",4,0
924604783146754048,Patta47cake,None,"New York Mets, Arsenal, Barcelona, New York Giants, Boston Celtic Fan. Hate liars and family first. JamAmerican 🇯🇲🇺🇸","Darien, CT",Sun Oct 29 11:52:13 +0000 2017,"RT @stoofdogg: @realDonaldTrump Thank goodness, what would America do without you?! #Sarcastic #WhatAJoke",4,0
924599793778855937,apachegirl29,None,chef and pastry chef - retired !,north Carolina,Sun Oct 29 11:32:23 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants series #frie…,3,0
924598856742068224,judehaste_write,-25200,"#Comedy #Indie #Writer & #AntiBullying Advocate. #raisingawareness : #bullying in the work place. Look after your mental health.
No Porn thanks I am fine!",in limbo,Sun Oct 29 11:28:40 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants series #frie…,3,0
924576779498610688,Arwel_Thomas7,3600,- Illustrator/Graphic Designer - Scarlets - Triathlete - Ironman journey 2018,"Llanelli, South Wales",Sun Oct 29 10:00:56 +0000 2017,@salmidach @steffevs09 Don’t be silly 🙄 cuthbert and Amos in before him #sarcastic,0,0
924543562414399488,SanjayR52361217,None,"#Coder💻, #Computer_Science , #Engineer , Spritual Life, Footballer ⚽, Football Fan ,#MESSI , #MSDian ,Travel Freak, RT≠ Endorsement ,Tweets based on d Truth.","Udaipur, India",Sun Oct 29 07:48:57 +0000 2017,@PMOIndia @narendramodi Yes true!What happened @PMOIndia when you promoted #paytm app for cashless economy. Whn pro… https://t.co/tteDw6eCiG,0,0
924538623625531393,liz_ness510,None,WRITER. Reader. SPN fan. So basically a recovering alcoholic :D,"Olympia, WA",Sun Oct 29 07:29:19 +0000 2017,"I’m #sarcastic even to myself so I can’t get away with dumb moments anymore than the rest of you can. 
#life #sarcasm #isuckathashtags",0,0
924514781335134210,valerielove66,None,"From IOWA to HOLLYWOOD!!!Mother of 2 kids that make the world a better place!!!  Instructor, Momager, Animal Lover, Believe in leading by example...",West Hollywood,Sun Oct 29 05:54:35 +0000 2017,"RT @stoofdogg: @realDonaldTrump Thank goodness, what would America do without you?! #Sarcastic #WhatAJoke",4,0
924505079583043584,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sun Oct 29 05:16:02 +0000 2017,What is your superpower?https://t.co/qXQyvARjFK via #Sarcastic #Sarcasm #Funny #Tshirt,0,1
924458710436597760,LGWhiteAuthor,None,"Award winning & Amazon bestselling author of the 'Gateway' series, #Urban fantasy, #YA #Paranormal romance. https://t.co/OzvXc9AaD2",United Kingdom,Sun Oct 29 02:11:46 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants series #frie…,3,0
924457668114309120,JanRomes,None,"Romance and women's fiction with sharp, witty characters who give as good as they get!",Ohio,Sun Oct 29 02:07:38 +0000 2017,No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants series #friends 🌺🍷🌟,3,0
924453255580667904,LevelPressInk,-25200,The Best Print Shop In LA https://t.co/XjxvskPAG6 think of us as your apparel concierge. no inventory drop shipping for any store online.,"Los Angeles, CA",Sun Oct 29 01:50:06 +0000 2017,"RT @supakijtheory: Coolest #tshirt

I'm not always #sarcastic https://t.co/Kq2ibEkzJI",1,0
924445445727731712,QuotableJackson,None,"Age 11. Loves fishing, YouTube,  drones, exploring and his dog. Typical boy. Stream of consciousness tweets. All filtered through my Mom's sense of humor.","Mill Valley, CA",Sun Oct 29 01:19:04 +0000 2017,"Quotable Jack - “You understand the difference between #sarcastic and non-sarcastic, right?” #kidquotes #11yo #teens #letmeintroducemyself",0,0
924438191859363840,supakijtheory,None,"Once upon a time, we were young. Our dreams hung like apples Waiting to be picked and peeled -S.Koyczan","Bangkok, Thailand",Sun Oct 29 00:50:14 +0000 2017,"Coolest #tshirt

I'm not always #sarcastic https://t.co/Kq2ibEkzJI",1,3
924438047072051200,CSkagitdave,None,An older white male who's become a Spiritualist with a Shaman as a friend.,,Sun Oct 29 00:49:40 +0000 2017,"RT @stoofdogg: @realDonaldTrump Thank goodness, what would America do without you?! #Sarcastic #WhatAJoke",4,0
924430017593073665,GregoryVella1,-14400,,"Orlando, FL",Sun Oct 29 00:17:45 +0000 2017,"Classic BIG battle brewing in West Lafayette, IN. Neb: 3 Purdue 0 #sarcastic #uglyfootball #hardtowatch #huskers",0,0
924416267062145024,stoofdogg,None,,,Sat Oct 28 23:23:07 +0000 2017,"@realDonaldTrump Thank goodness, what would America do without you?! #Sarcastic #WhatAJoke",4,72
924414253184012289,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sat Oct 28 23:15:07 +0000 2017,meh doodle https://t.co/mQWBEFmIW8 via redbubble #doodle #Meh #Sarcasm #Sarcastic #Tshirt #WTF,0,0
924394159871377408,cenciso007,None,"God
Teaching
Math",,Sat Oct 28 21:55:16 +0000 2017,"You know it's real when your #KUTR peer gives you this
#yeahIam #sarcastic #snickers https://t.co/bBoo6otVcC",0,1
924378549750059010,Chiko808,-25200,Life begins at the end of your comfort zone,"Surfing, running or in the gym",Sat Oct 28 20:53:15 +0000 2017,"@amazeballs_life strictly #sarcastic 😊 Miss my @rsvineyards 🍷 🥂, pasta 🍝 and 🍨!!!",0,1
924278614992084992,42chase_jones42,None,Ima always keep it G 🤙🏽,"Fairfield, TX - San Mo, TX ",Sat Oct 28 14:16:08 +0000 2017,NBA player are such great role models these days. #sarcastic,0,1
924274635574841345,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sat Oct 28 14:00:19 +0000 2017,No fucks https://t.co/dVQ3qgUA27 via #Sarcastic #Tshirt #Funny #FunnyTshirt,0,0
924257563805474818,FGDGifts,-25200,"#Funny, #Adult & #Novelty T-Shirts & Gifts. Sick of having to be P.C. all the time? Don't worry, now you can express yourself with any of our #tshirts or #gifts",Order Online 24/7 Worldwide,Sat Oct 28 12:52:29 +0000 2017,SARCASM IS JUST ANOTHER SERVICE I OFFER Shop @ https://t.co/Ev5Xu5U7pa #sarcasm #humor #sarcastic #gift #joke https://t.co/Dg4MRMg9QL,0,0
924254360489680896,RJMIHIRPATHAK,19800,,,Sat Oct 28 12:39:46 +0000 2017,देश में राजनीती चरमसीमा पर है तो क्या मान लिया जाय की भविष्य में भारत का राष्ट्रीय खेल ...राजनीती होगा ?? #sarcastic #Indian #PoliticsToday,0,4
924246890111057920,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sat Oct 28 12:10:04 +0000 2017,Are you today’s date?Cause you’re a 28/10 https://t.co/QBcClzJ7qN #sarcasm #humor #sarcastic #funny #adult #nsfw https://t.co/ZpvDsxqvIP,0,0
924245153392373761,BruceJackson111,None,"30something male computer programmer from California.  
Fast cars, faster motorcycles and obsessed too much with designer watches.","California, USA",Sat Oct 28 12:03:10 +0000 2017,RT @SarcasticMule: #funny #sarcastic #sarcasticmule #sassy #fashionpolice https://t.co/0fPKpWOrvo,1,0
924242843639562240,hisham_najib,28800,Allow the PAST be your guidance in the PRESENTS toward a better FUTURE.,,Sat Oct 28 11:54:00 +0000 2017,One thing I love about UTP. The internet speed. 😉 #sarcastic,0,0
924234477420908544,IgorDrumond,-7200,"A stubborn defender of Human Rights, Social Inclusion, Equality and Rule of Law.","Brasília, Brazil",Sat Oct 28 11:20:45 +0000 2017,"Imagina q terrível uma Assembléia Constituinte e eleições diretas agora? Temos muito a aprender com a ""ditadura"" Ve… https://t.co/ir7CLRm1x9",1,1
924222262437470208,joemoulding1,None,retired plumber''fighting 4Justice after being let down by police who  perverted Justice after i suffered a violent assault causing injury to me' now lost trust,"North West, England",Sat Oct 28 10:32:13 +0000 2017,"@Unusual_Insp example in my blog how the #Police spoke to me in  #sarcastic way 
https://t.co/dt0BDvpWxG",0,0
924215657843052545,KatieDobbers,0,"Katie Dobson, 25, Derry Rose of Tralee 2014 🌹 Adam 😘 Family 🎉 Jax 🐶 events and marketing executive 🥂",,Sat Oct 28 10:05:58 +0000 2017,going to see my man @RonJichardson in the forum. He’s on my level in so many ways ... #comedy #sarcastic #height… https://t.co/YBtJjtYFU4,0,0
924204356395823106,LibertarianCat1,-18000,"Married, Sassy & Sarcastic! #Vaper #Libertarian #AntiReligion #FarmvilleAddict #WLS #TWD #Cats 🐱 #Gutfeld 🦄","The Dairy State, USA",Sat Oct 28 09:21:04 +0000 2017,This honestly describes me!  #loveable #sarcastic #smartass https://t.co/5vhjVeMIbM,0,1
924193258741424128,seankelly211169,0,"Married to a beautiful caring loving woman , 2 stunning kids , Spurs fan til I die , Drummer , Golfer ...... All round diamond bloke ...",London,Sat Oct 28 08:36:58 +0000 2017,"@StephenMangan Yes you are Stephen , and then we can attack you for your own personal views &amp; opinions. That’s how… https://t.co/c2sw74AWRZ",0,1
924172215968464897,andreas_wisst,None,#Autor von #Leas Erbe #Fantasy Reihe #Dystopie #ebook #Buch #Science Fiction https://t.co/uzrYslOHul   Impressum: https://t.co/4bJCCtDaEu,Deutschland,Sat Oct 28 07:13:21 +0000 2017,"Retweeted Jude Haste - Writer (@judehaste_write):

does contain #sarcastic scenes &amp; may conjureup images... https://t.co/YrJmzGUany",0,0
924171142151127041,Stephen4Maney,None,"Twitter: #GreatNewsSource! BA: Counseling Psychology: Antioch University, San Francisco West. MA: MFCC: University San Francisco, Ca. #30yrs: San Francisco!","San Francisco, CA",Sat Oct 28 07:09:05 +0000 2017,@LoveUSADawn @PoliticalShort They are trying to keep positive #Likes from reaching true #Count. We will overcome th… https://t.co/IFgmap2Xmf,0,0
924159924208144384,jangraneha291,-25200,Kind of freak,"New Delhi, India",Sat Oct 28 06:24:30 +0000 2017,"Finally!!!
 Have the chance to Make a false pretense in our mock society.  

#Starbucks100 #Sarcasm #Sarcastic",0,2
924127892744888320,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sat Oct 28 04:17:13 +0000 2017,What is your superpower?https://t.co/qXQyvARjFK via #Sarcastic #Sarcasm #Funny #Tshirt,0,1
924122470977765376,IgorDrumond,-7200,"A stubborn defender of Human Rights, Social Inclusion, Equality and Rule of Law.","Brasília, Brazil",Sat Oct 28 03:55:41 +0000 2017,"How adorable USA health system is!
#sarcastic 

Healthcare should never be a product or a market, it should be publ… https://t.co/x6GTVSYAMP",0,2
924118957149310976,thomasgpetersen,-21600,Tommy don't Tweet... much.,"Bernalillo, NM",Sat Oct 28 03:41:43 +0000 2017,Who am I when I'm #hungry ? #believeyoume I don't have to be #hangry to be #sarcastic #letsgetwordy #snickers… https://t.co/29U4AZORRI,0,0
924104925105201152,fgalmodiel,None,I walk slowly but never backwards,,Sat Oct 28 02:45:57 +0000 2017,"Thank you for showing me your full respect to my decisions. Of all people tsk 😬
#Sarcastic
#GotDisappointed
#ShouldKnowMeBetter",0,2
924092505192267777,GrrlOnFireball,-14400,This girl is strange but special.,,Sat Oct 28 01:56:36 +0000 2017,#JugheadJones as a #sarcastic #smartass is my favorite. 😂 #Riverdale #CatchingUp #Bughead #TaxiDriver #CinematicNameDrop,0,2
924052055005769728,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Fri Oct 27 23:15:52 +0000 2017,meh doodle https://t.co/mQWBEFmIW8 via redbubble #doodle #Meh #Sarcasm #Sarcastic #Tshirt #WTF,0,0
924028193002151937,Ukadike_,None,Ambiguous👤,"Lagos, Nigeria",Fri Oct 27 21:41:03 +0000 2017,#bringbackourjona #pmb #afraidtospeakout #iamnotworried #sarcastic #okiamsorry,0,0
924017754683969537,hmalazmii,None,,,Fri Oct 27 20:59:34 +0000 2017,RT @Rfalmukhled: One of the best fridays. #sarcastic :),1,0
924007749062615040,karancricketer,19800,"Model, cricket Lover, BIG FOODIE, Doggie lover edit - Add car enthu edit - Add MJ fan Edit- F1 follower. Love to discuss technology. Tennis follower.","New Delhi, India",Fri Oct 27 20:19:49 +0000 2017,"@trivedinikhil @rameshsrivats Yeah because you can't 'force ' a child also. If u force him, it might even b called… https://t.co/9RCuymkzgT",0,1
924003380284018690,Rfalmukhled,10800,"taking life one sip at a time ☕️ . I find writing about myself so hard, so I choose not to",مكان ما,Fri Oct 27 20:02:27 +0000 2017,One of the best fridays. #sarcastic :),1,0
923966870176149504,Katedacurious,None,Nobody da mafaFasa. Fcxk TV & mefia. Use yr brainZ. Big dreamer. Who says we nd to die? Curioz. Human or machz? Music driven brain. Interested in anti-ag,Alice in da wonderland,Fri Oct 27 17:37:22 +0000 2017,"Daily brainwash : Remind I am only 3 years old, only by this act I will think I am very young! I say it! #sarcastic #rewire #brain",0,0
923962032411553792,zntube,-25200,we are entertainers 😂,"Islamabad, Pakistan",Fri Oct 27 17:18:09 +0000 2017,"Nailed it 😂😂

#Funny
#Sarcastic
#Humor https://t.co/gHkqkPmpYZ",0,0
923949097127686144,jsph1959,-10800,"A former senior staff writer at https://t.co/wDHnItOBcn. Writer, reader, Chicago Cubs fan, military history, books, USAF Vet.",Indiana,Fri Oct 27 16:26:45 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club!  💫 #sassy #sarcastic #warm #funny https://t.co/ClriEWkDKu (Book #1 - Wine and Sweat Pants…,1234,0
923942330318688256,josafat_almeida,None,Político.,Europe ,Fri Oct 27 15:59:52 +0000 2017,RT @SarcasticJohnny: #sarcasm #sarcastic #bilionaires #in #movies #real # life https://t.co/lnnHYt5ALS,1,0
923939895281967104,JanRomes,None,"Romance and women's fiction with sharp, witty characters who give as good as they get!",Ohio,Fri Oct 27 15:50:11 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club!  💫 #sassy #sarcastic #warm #funny https://t.co/ClriEWkDKu (Book #1 - Wine and Sweat Pants…,1234,0
